track,type,shortcut,player,system_played,date,time_period,time,record_duration,position,total,year,records,nation
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2012-08-20,42.57S,42.57,161,7,112,2018,2.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2012-08-20,42.57S,42.57,161,7,112,2020,20.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2012-08-20,42.57S,42.57,161,7,112,2021,9.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2013-01-28,42.55S,42.55,12,7,112,2006,4.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2013-01-28,42.55S,42.55,12,7,112,2007,9.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2013-01-28,42.55S,42.55,12,7,112,2008,3.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2013-01-28,42.55S,42.55,12,7,112,2009,5.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2013-01-28,42.55S,42.55,12,7,112,2010,6.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2013-01-28,42.55S,42.55,12,7,112,2011,7.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2013-01-28,42.55S,42.55,12,7,112,2012,24.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2013-01-28,42.55S,42.55,12,7,112,2013,12.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2013-01-28,42.55S,42.55,12,7,112,2014,5.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2013-01-28,42.55S,42.55,12,7,112,2015,3.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2013-01-28,42.55S,42.55,12,7,112,2016,2.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2013-01-28,42.55S,42.55,12,7,112,2017,1.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2013-01-28,42.55S,42.55,12,7,112,2018,2.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2013-01-28,42.55S,42.55,12,7,112,2020,20.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2013-01-28,42.55S,42.55,12,7,112,2021,9.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2015-09-18,42.28S,42.28,33,7,112,2006,4.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2015-09-18,42.28S,42.28,33,7,112,2007,9.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2015-09-18,42.28S,42.28,33,7,112,2008,3.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2015-09-18,42.28S,42.28,33,7,112,2009,5.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2015-09-18,42.28S,42.28,33,7,112,2010,6.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2015-09-18,42.28S,42.28,33,7,112,2011,7.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2015-09-18,42.28S,42.28,33,7,112,2012,24.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2015-09-18,42.28S,42.28,33,7,112,2013,12.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2015-09-18,42.28S,42.28,33,7,112,2014,5.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2015-09-18,42.28S,42.28,33,7,112,2015,3.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2015-09-18,42.28S,42.28,33,7,112,2016,2.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2015-09-18,42.28S,42.28,33,7,112,2017,1.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2015-09-18,42.28S,42.28,33,7,112,2018,2.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2015-09-18,42.28S,42.28,33,7,112,2020,20.0,Netherlands
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2015-09-18,42.28S,42.28,33,7,112,2021,9.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2006,4.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2007,9.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2008,3.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2009,5.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2010,6.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2011,7.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2012,24.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2013,12.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2014,5.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2015,3.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2016,2.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2017,1.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2018,2.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2020,20.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2021,9.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2006,4.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2007,9.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2008,3.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2009,5.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2010,6.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2011,7.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2012,24.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2013,12.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2014,5.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2015,3.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2016,2.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2017,1.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2018,2.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2020,20.0,Netherlands
Yoshi Valley,Single Lap,No,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2021,9.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2012-06-05,33.39S,33.39,3103,7,112,2006,4.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2012-06-05,33.39S,33.39,3103,7,112,2007,9.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2012-06-05,33.39S,33.39,3103,7,112,2008,3.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2012-06-05,33.39S,33.39,3103,7,112,2009,5.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2012-06-05,33.39S,33.39,3103,7,112,2010,6.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2012-06-05,33.39S,33.39,3103,7,112,2011,7.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2012-06-05,33.39S,33.39,3103,7,112,2012,24.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2012-06-05,33.39S,33.39,3103,7,112,2013,12.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2012-06-05,33.39S,33.39,3103,7,112,2014,5.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2012-06-05,33.39S,33.39,3103,7,112,2015,3.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2012-06-05,33.39S,33.39,3103,7,112,2016,2.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2012-06-05,33.39S,33.39,3103,7,112,2017,1.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2012-06-05,33.39S,33.39,3103,7,112,2018,2.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2012-06-05,33.39S,33.39,3103,7,112,2020,20.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2012-06-05,33.39S,33.39,3103,7,112,2021,9.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2021-01-21,33.35S,33.35,36,7,112,2006,4.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2021-01-21,33.35S,33.35,36,7,112,2007,9.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2021-01-21,33.35S,33.35,36,7,112,2008,3.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2021-01-21,33.35S,33.35,36,7,112,2009,5.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2021-01-21,33.35S,33.35,36,7,112,2010,6.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2021-01-21,33.35S,33.35,36,7,112,2011,7.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2021-01-21,33.35S,33.35,36,7,112,2012,24.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2021-01-21,33.35S,33.35,36,7,112,2013,12.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2021-01-21,33.35S,33.35,36,7,112,2014,5.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2021-01-21,33.35S,33.35,36,7,112,2015,3.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2021-01-21,33.35S,33.35,36,7,112,2016,2.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2021-01-21,33.35S,33.35,36,7,112,2017,1.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2021-01-21,33.35S,33.35,36,7,112,2018,2.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2021-01-21,33.35S,33.35,36,7,112,2020,20.0,Netherlands
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2021-01-21,33.35S,33.35,36,7,112,2021,9.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2006,4.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2007,9.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2008,3.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2009,5.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2010,6.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2011,7.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2012,24.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2013,12.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2014,5.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2015,3.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2016,2.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2017,1.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2018,2.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2020,20.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2012-09-03,31.47S,31.47,200,7,112,2021,9.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2006,4.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2007,9.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2008,3.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2009,5.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2010,6.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2011,7.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2012,24.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2013,12.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2014,5.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2015,3.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2016,2.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2017,1.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2018,2.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2020,20.0,Netherlands
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2013-03-22,31.44S,31.44,178,7,112,2021,9.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-05,3M 57.55S,237.55,2,7,112,2006,4.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-05,3M 57.55S,237.55,2,7,112,2007,9.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-05,3M 57.55S,237.55,2,7,112,2008,3.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-05,3M 57.55S,237.55,2,7,112,2009,5.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-05,3M 57.55S,237.55,2,7,112,2010,6.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-05,3M 57.55S,237.55,2,7,112,2011,7.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-05,3M 57.55S,237.55,2,7,112,2012,24.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-05,3M 57.55S,237.55,2,7,112,2013,12.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-05,3M 57.55S,237.55,2,7,112,2014,5.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-05,3M 57.55S,237.55,2,7,112,2015,3.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-05,3M 57.55S,237.55,2,7,112,2016,2.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-05,3M 57.55S,237.55,2,7,112,2017,1.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-05,3M 57.55S,237.55,2,7,112,2018,2.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-05,3M 57.55S,237.55,2,7,112,2020,20.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-05,3M 57.55S,237.55,2,7,112,2021,9.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-07,3M 57.18S,237.18,30,7,112,2006,4.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-07,3M 57.18S,237.18,30,7,112,2007,9.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-07,3M 57.18S,237.18,30,7,112,2008,3.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-07,3M 57.18S,237.18,30,7,112,2009,5.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-07,3M 57.18S,237.18,30,7,112,2010,6.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-07,3M 57.18S,237.18,30,7,112,2011,7.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-07,3M 57.18S,237.18,30,7,112,2012,24.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-07,3M 57.18S,237.18,30,7,112,2013,12.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-07,3M 57.18S,237.18,30,7,112,2014,5.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-07,3M 57.18S,237.18,30,7,112,2015,3.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-07,3M 57.18S,237.18,30,7,112,2016,2.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-07,3M 57.18S,237.18,30,7,112,2017,1.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-07,3M 57.18S,237.18,30,7,112,2018,2.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-07,3M 57.18S,237.18,30,7,112,2020,20.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-07,3M 57.18S,237.18,30,7,112,2021,9.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-03-08,3M 57.03S,237.03,192,7,112,2006,4.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-03-08,3M 57.03S,237.03,192,7,112,2007,9.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-03-08,3M 57.03S,237.03,192,7,112,2008,3.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-03-08,3M 57.03S,237.03,192,7,112,2009,5.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-03-08,3M 57.03S,237.03,192,7,112,2010,6.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-03-08,3M 57.03S,237.03,192,7,112,2011,7.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-03-08,3M 57.03S,237.03,192,7,112,2012,24.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-03-08,3M 57.03S,237.03,192,7,112,2013,12.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-03-08,3M 57.03S,237.03,192,7,112,2014,5.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-03-08,3M 57.03S,237.03,192,7,112,2015,3.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-03-08,3M 57.03S,237.03,192,7,112,2016,2.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-03-08,3M 57.03S,237.03,192,7,112,2017,1.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-03-08,3M 57.03S,237.03,192,7,112,2018,2.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-03-08,3M 57.03S,237.03,192,7,112,2020,20.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-03-08,3M 57.03S,237.03,192,7,112,2021,9.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-16,3M 56.79S,236.79,3,7,112,2006,4.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-16,3M 56.79S,236.79,3,7,112,2007,9.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-16,3M 56.79S,236.79,3,7,112,2008,3.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-16,3M 56.79S,236.79,3,7,112,2009,5.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-16,3M 56.79S,236.79,3,7,112,2010,6.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-16,3M 56.79S,236.79,3,7,112,2011,7.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-16,3M 56.79S,236.79,3,7,112,2012,24.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-16,3M 56.79S,236.79,3,7,112,2013,12.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-16,3M 56.79S,236.79,3,7,112,2014,5.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-16,3M 56.79S,236.79,3,7,112,2015,3.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-16,3M 56.79S,236.79,3,7,112,2016,2.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-16,3M 56.79S,236.79,3,7,112,2017,1.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-16,3M 56.79S,236.79,3,7,112,2018,2.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-16,3M 56.79S,236.79,3,7,112,2020,20.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-16,3M 56.79S,236.79,3,7,112,2021,9.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-19,3M 56.61S,236.61,687,7,112,2006,4.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-19,3M 56.61S,236.61,687,7,112,2007,9.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-19,3M 56.61S,236.61,687,7,112,2008,3.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-19,3M 56.61S,236.61,687,7,112,2009,5.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-19,3M 56.61S,236.61,687,7,112,2010,6.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-19,3M 56.61S,236.61,687,7,112,2011,7.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-19,3M 56.61S,236.61,687,7,112,2012,24.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-19,3M 56.61S,236.61,687,7,112,2013,12.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-19,3M 56.61S,236.61,687,7,112,2014,5.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-19,3M 56.61S,236.61,687,7,112,2015,3.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-19,3M 56.61S,236.61,687,7,112,2016,2.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-19,3M 56.61S,236.61,687,7,112,2017,1.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-19,3M 56.61S,236.61,687,7,112,2018,2.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-19,3M 56.61S,236.61,687,7,112,2020,20.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-19,3M 56.61S,236.61,687,7,112,2021,9.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2014-08-07,3M 56.52S,236.52,236,7,112,2006,4.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2014-08-07,3M 56.52S,236.52,236,7,112,2007,9.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2014-08-07,3M 56.52S,236.52,236,7,112,2008,3.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2014-08-07,3M 56.52S,236.52,236,7,112,2009,5.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2014-08-07,3M 56.52S,236.52,236,7,112,2010,6.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2014-08-07,3M 56.52S,236.52,236,7,112,2011,7.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2014-08-07,3M 56.52S,236.52,236,7,112,2012,24.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2014-08-07,3M 56.52S,236.52,236,7,112,2013,12.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2014-08-07,3M 56.52S,236.52,236,7,112,2014,5.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2014-08-07,3M 56.52S,236.52,236,7,112,2015,3.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2014-08-07,3M 56.52S,236.52,236,7,112,2016,2.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2014-08-07,3M 56.52S,236.52,236,7,112,2017,1.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2014-08-07,3M 56.52S,236.52,236,7,112,2018,2.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2014-08-07,3M 56.52S,236.52,236,7,112,2020,20.0,Netherlands
Rainbow Road,Three Lap,Yes,VAJ,PAL,2014-08-07,3M 56.52S,236.52,236,7,112,2021,9.0,Netherlands
Luigi Raceway,Three Lap,Yes,Wonn,NTSC,1997-06-24,1M 42.79S,102.79,67,17,35,1997,28.0,USA
Luigi Raceway,Three Lap,Yes,Wonn,NTSC,1997-06-24,1M 42.79S,102.79,67,17,35,1998,4.0,USA
Luigi Raceway,Three Lap,Yes,Wonn,NTSC,1997-06-24,1M 42.79S,102.79,67,17,35,2001,2.0,USA
